ticket,direction,volume,entry_time_utc,entry_price,exit_time_utc,exit_price,duration_min,profit_usd,exit_reason,worst_drawdown_usd,worst_drawdown_pts,best_profit_usd,time_to_worst_min,time_to_best_min,hour_id,positions_open_at_entry,entry_atr14_h1,entry_atr14_m1,entry_balance,entry_ema200_m1,entry_ema20_h1,entry_ema20_m1,entry_ema50_h1,entry_ema50_m1,entry_equity,entry_h1_body_pts,entry_h1_candle,entry_h1_downwick_pts,entry_h1_forming,entry_h1_higher_high,entry_h1_lower_low,entry_h1_upwick_pts,entry_m15_candle,entry_m15_forming,entry_m1_body_pts,entry_m1_candle,entry_m1_downwick_pts,entry_m1_high_minus_prevhigh,entry_m1_low_minus_prevlow,entry_m1_upwick_pts,entry_m5_candle,entry_m5_forming,entry_minute_of_hour,entry_price_ask,entry_price_bid,entry_px_vs_ema200_m1,entry_px_vs_ema20_h1,entry_px_vs_ema20_m1,entry_px_vs_ema50_h1,entry_px_vs_ema50_m1,entry_range24h_pct,entry_rsi14_h1,entry_rsi14_m1,entry_spread_pts,exit_atr14_h1,exit_atr14_m1,exit_balance,exit_ema200_m1,exit_ema20_h1,exit_ema20_m1,exit_ema50_h1,exit_ema50_m1,exit_equity,exit_h1_body_pts,exit_h1_candle,exit_h1_downwick_pts,exit_h1_forming,exit_h1_higher_high,exit_h1_lower_low,exit_h1_upwick_pts,exit_m15_candle,exit_m15_forming,exit_m1_body_pts,exit_m1_candle,exit_m1_downwick_pts,exit_m1_high_minus_prevhigh,exit_m1_low_minus_prevlow,exit_m1_upwick_pts,exit_m5_candle,exit_m5_forming,exit_minute_of_hour,exit_price_ask,exit_price_bid,exit_px_vs_ema200_m1,exit_px_vs_ema20_h1,exit_px_vs_ema20_m1,exit_px_vs_ema50_h1,exit_px_vs_ema50_m1,exit_range24h_pct,exit_rsi14_h1,exit_rsi14_m1,exit_spread_pts,entry_user_sl,entry_user_tp,final_user_sl,final_user_tp
1050172635,SELL,0.05,2026-09-06T09:56:02,79850.7,2026-09-06T10:41:47,80003.78,45.8,-7.65,sl,-7.15,-143.1,0.55,45.0,2.0,496857,1,212.26,13.78,104.88,79866.13,79848.11,79877.24,79756.02,79888.47,104.21,37.69,green,55.73,green,True,False,55.4,red,red,8.4,red,0.0,-9.71,-9.23,0.02,red,red,56,79864.18,79854.18,below,above,below,above,below,0.819,44.5,34.1,10.0,209.44,10.5,97.23,79896.74,79851.57,79969.63,79760.96,79947.95,97.23,40.18,green,44.27,green,True,False,118.12,green,green,1.72,red,0.0,10.35,14.94,9.24,red,green,41,79999.17,79989.17,above,above,above,above,above,0.817,55.4,61.1,10.0,80001.02,79813.1,,
1050177267,BUY,0.06,2026-09-06T11:45:03,79951.37,2026-09-06T12:15:29,79987.62,30.4,2.18,manual,-5.7,-95.0,2.26,25.9,29.9,496859,1,204.42,21.49,97.23,79923.57,79865.37,79928.01,79770.15,79940.58,96.5,114.85,green,6.45,red,True,False,28.79,green,red,0.38,green,3.09,0.15,35.76,8.46,green,red,45,79949.13,79939.13,above,above,above,above,above,0.818,59.9,57.5,10.0,199.75,20.93,99.41,79922.84,79871.11,79915.5,79776.29,79924.67,99.41,72.3,red,45.85,green,False,False,4.14,green,green,48.86,green,0.0,62.85,10.73,22.0,green,green,15,79997.22,79987.22,above,above,above,above,above,0.817,50.8,69.0,10.0,79839.72,80001.4,,
1050179720,SELL,0.01,2026-09-06T12:43:02,79951.03,2026-09-06T12:49:28,79927.48,6.4,0.24,tp,-0.35,-34.6,0.4,1.0,6.0,496860,1,201.51,23.79,99.41,79935.85,79871.11,79969.33,79776.29,79958.81,99.25,72.3,red,45.85,green,False,False,4.14,green,red,9.81,red,0.13,-0.36,-3.17,8.21,red,red,43,79967.11,79957.11,above,above,below,above,above,0.817,50.8,45.5,10.0,201.51,25.97,99.65,79936.38,79871.11,79957.18,79776.29,79955.66,99.65,72.3,red,45.85,red,False,False,4.14,red,red,3.16,green,0.0,-9.47,3.07,10.5,red,red,49,79921.33,79911.33,below,above,below,above,below,0.818,50.8,33.6,10.0,80013.79,79927.48,,
1050183914,BUY,0.01,2026-09-06T13:49:15,79842.75,2026-09-06T13:58:10,79782.13,8.9,-0.61,sl,-0.61,-61.0,0.01,8.8,7.8,496861,1,202.06,26.36,99.65,79902.75,79875.72,79824.13,79781.9,79851.0,99.56,4.93,red,63.05,red,True,True,89.46,green,green,1.15,green,6.71,6.87,8.65,10.35,green,green,49,79844.0,79834.0,below,below,above,above,below,0.819,56.0,58.9,10.0,202.06,23.43,99.04,79894.66,79875.72,79815.46,79781.9,79838.34,99.04,4.93,red,63.05,red,True,True,89.46,green,red,0.98,green,8.41,20.6,5.24,23.59,green,red,58,79802.01,79792.01,below,below,below,above,below,0.786,56.0,45.3,10.0,79782.13,79866.28,,
1050186368,SELL,0.02,2026-09-06T14:18:00,79708.14,2026-09-06T14:21:00,79656.7,3.0,1.01,tp,-1.79,-89.3,2.32,1.0,3.0,496862,1,210.66,35.66,99.04,79872.48,79870.3,79762.51,79783.28,79798.63,99.15,100.65,red,66.63,red,False,True,48.22,red,red,2.93,red,105.06,-42.5,-76.05,12.87,red,red,18,79702.4,79692.4,below,below,below,below,below,0.787,49.7,15.8,10.0,211.24,50.94,100.05,79867.06,79870.3,79740.91,79783.28,79785.83,100.05,100.65,red,66.63,red,False,True,48.22,red,red,84.56,red,0.05,-65.57,-87.18,0.0,red,red,21,79602.24,79592.24,below,below,below,below,below,0.788,49.7,27.7,10.0,79845.32,79656.7,,
1050188951,SELL,0.01,2026-09-06T14:32:02,79577.12,2026-09-06T14:32:09,79519.35,0.1,0.58,tp,-0.0,-0.2,0.69,-0.0,-0.0,496862,1,220.33,55.72,100.05,79843.57,79870.3,79667.55,79783.28,79733.17,100.19,100.65,red,66.63,red,False,True,48.22,red,red,56.48,red,91.11,-21.52,-147.58,27.08,green,red,32,79563.11,79553.11,below,below,below,below,below,0.924,49.7,19.9,10.0,220.33,58.95,100.63,79843.48,79870.3,79666.69,79783.28,79732.81,100.63,100.65,red,66.63,red,False,True,48.22,red,red,56.48,red,91.11,-21.52,-147.58,27.08,green,red,32,79554.03,79544.03,below,below,below,below,below,0.925,49.7,19.5,10.0,79717.97,79519.35,,
1050193357,SELL,0.01,2026-09-06T15:00:16,79520.02,2026-09-06T15:00:59,79448.61,0.7,0.71,tp,-0.31,-30.9,0.82,-0.3,-0.3,496863,1,228.15,46.11,100.63,79789.51,79838.87,79616.93,79773.83,79657.96,100.62,280.48,red,341.22,red,False,True,24.05,red,red,18.56,red,32.46,-50.46,-46.34,0.05,red,red,0,79520.64,79510.64,below,below,below,below,below,1.259,38.2,37.4,10.0,233.37,51.33,101.34,79788.78,79838.87,79609.97,79773.83,79655.09,101.34,280.48,red,341.22,red,False,True,24.05,red,red,18.56,red,32.46,-50.46,-46.34,0.05,red,red,1,79447.57,79437.57,below,below,below,below,below,1.26,38.2,31.1,10.0,79710.45,79448.61,,
1050195536,BUY,0.01,2026-09-06T15:16:10,79583.95,2026-09-06T15:17:07,79618.69,0.9,0.35,tp,-0.1,-10.0,0.37,-0.2,0.8,496863,1,241.17,47.06,101.34,79749.93,79838.87,79551.58,79773.83,79595.91,101.28,280.48,red,341.22,green,False,True,24.05,red,green,45.65,green,13.94,50.93,25.02,5.9,green,green,16,79587.74,79577.74,below,below,above,below,below,1.258,38.2,64.7,10.0,243.2,46.53,101.69,79748.81,79838.87,79559.57,79773.83,79597.51,101.69,280.48,red,341.22,green,False,True,24.05,red,green,16.78,green,9.62,9.14,47.24,0.99,green,green,17,79625.05,79615.05,below,below,above,below,above,1.257,38.2,67.1,10.0,79495.92,79618.69,,
1050197235,BUY,0.01,2026-09-06T15:38:02,79688.06,2026-09-06T15:48:48,79699.53,10.8,0.12,sl,-0.32,-31.9,0.3,-0.0,10.0,496863,1,247.72,30.17,101.69,79725.03,79838.87,79622.76,79773.83,79613.82,101.57,280.48,red,341.22,green,False,True,24.05,green,green,55.34,green,0.0,50.93,17.73,2.07,red,green,38,79685.75,79675.75,below,below,above,below,above,1.256,38.2,57.7,10.0,250.19,25.34,101.81,79721.73,79838.87,79665.22,79773.83,79639.02,101.81,280.48,red,341.22,green,False,True,24.05,green,green,5.07,red,0.76,-1.64,-4.91,0.0,green,green,48,79709.53,79699.53,below,below,above,below,above,1.256,38.2,70.1,10.0,79578.68,79737.0,,
1050198610,BUY,0.02,2026-09-06T15:59:02,79721.93000000001,2026-09-06T16:04:18,79640.24,5.3,-1.6400000000000001,sl,-1.64,-82.1,0.0,5.0,-0.0,496863,1,250.55,23.27,101.81,79718.56,79838.87,79683.3,79773.83,79657.7,101.66,280.48,red,341.22,green,False,True,24.05,green,green,27.51,green,2.27,19.96,6.81,0.05,red,green,59,79724.38,79714.38,above,below,above,below,above,1.256,38.2,57.1,10.0,245.19,28.85,100.17,79716.24,79826.14,79677.43,79771.12,79659.98,100.17,162.9,green,172.11,red,False,False,18.93,green,red,20.45,red,0.99,-9.67,-2.09,6.18,green,red,4,79649.84,79639.84,below,below,below,below,below,1.257,42.0,41.7,10.0,79642.54,79753.21,,
1050200826,BUY,0.01,2026-09-06T16:33:02,79762.01,2026-09-06T17:08:51,79620.89,35.8,-1.41,sl,-1.43,-142.8,0.22,35.0,1.0,496864,1,251.25,33.01,100.17,79706.88,79826.14,79694.35,79771.12,79677.01,100.11,162.9,green,172.11,green,False,False,18.93,green,green,62.1,green,0.0,58.9,4.46,5.32,green,green,33,79766.02,79756.02,above,below,above,below,above,1.255,42.0,61.3,10.0,241.08,25.2,98.76,79698.75,79811.51,79659.74,79767.29,79672.84,98.76,25.68,red,75.36,red,True,False,85.09,red,red,9.41,green,0.0,15.9,6.52,17.58,red,red,8,79629.18,79619.18,below,below,below,below,below,1.211,42.3,31.3,10.0,79620.89,79814.93,,
1050205497,BUY,0.01,2026-09-06T18:03:01,79771.74,2026-09-06T18:05:55,79806.54,2.9,0.35,tp,-0.11,-11.1,0.42,1.0,2.0,496866,1,241.32,20.37,98.76,79705.13,79804.53,79742.42,79766.12,79722.06,98.8,64.33,green,107.56,green,False,True,29.37,green,green,32.37,green,1.77,28.94,-1.77,4.8,green,green,3,79785.53,79775.53,above,below,above,above,above,1.152,39.9,59.7,10.0,243.92,22.22,99.11,79706.67,79804.53,79750.09,79766.12,79726.76,99.11,64.33,green,107.56,green,False,True,29.37,green,green,4.23,red,0.04,-0.1,-1.09,10.54,green,green,5,79824.2,79814.2,above,above,above,above,above,1.151,39.9,64.7,10.0,79720.15,79806.54,,
1050207411,BUY,0.01,2026-09-06T18:22:01,79892.04000000001,2026-09-06T18:29:41,79900.08,7.7,0.08,sl,-0.34,-34.1,0.25,4.0,7.0,496866,1,249.02,23.08,99.11,79727.4,79804.53,79830.42,79766.12,79783.78,98.97,64.33,green,107.56,green,False,True,29.37,green,green,0.57,red,12.19,1.82,30.3,6.44,green,green,22,79887.79,79877.79,above,above,above,above,above,1.15,39.9,66.1,10.0,251.25,24.5,99.19,79737.38,79804.53,79853.79,79766.12,79806.28,99.19,64.33,green,107.56,green,False,True,29.37,green,green,12.16,green,0.0,0.45,0.19,2.73,green,green,29,79914.31,79904.31,above,above,above,above,above,1.15,39.9,77.8,10.0,79809.43,79923.02,,
1050209103,BUY,0.01,2026-09-06T18:41:02,79958.68000000001,2026-09-06T18:47:30,79895.43000000001,6.5,-0.64,sl,-0.75,-74.6,0.01,6.0,-0.0,496866,1,254.84,20.63,99.19,79759.05,79804.53,79908.87,79766.12,79853.54,99.11,64.33,green,107.56,green,False,True,29.37,green,green,25.86,green,0.0,24.4,0.2,16.31,green,green,41,79961.11,79951.11,above,above,above,above,above,1.149,39.9,79.4,10.0,254.84,23.99,98.55,79768.25,79804.53,79911.95,79766.12,79866.99,98.55,64.33,green,107.56,green,False,True,29.37,green,red,5.33,green,9.67,-13.17,-9.69,7.62,green,red,47,79895.92,79885.92,above,above,below,above,above,1.15,39.9,40.0,10.0,79900.06,79983.01,,
1050212009,SELL,0.01,2026-09-06T19:37:02,79809.29000000001,2026-09-06T19:45:41,79808.05,8.7,0.01,sl,-0.05,-5.4,0.23,5.0,8.0,496867,1,240.84,14.72,98.55,79804.91,79816.93,79831.16,79772.69,79850.36,98.42,196.43,green,1.97,red,True,False,32.99,red,red,5.07,red,0.0,-14.28,2.26,3.63,red,red,37,79821.82,79811.82,above,below,below,above,below,1.151,52.2,37.7,10.0,241.96,12.83,98.56,79804.63,79816.93,79814.6,79772.69,79836.96,98.56,196.43,green,1.97,red,True,False,32.99,red,green,6.65,red,6.04,-4.22,-5.22,0.59,red,green,45,79808.05,79798.05,below,below,below,above,below,1.152,52.2,30.9,10.0,79866.62,79784.0,,
1050213584,BUY,0.01,2026-09-06T20:20:01,79844.40000000001,2026-09-06T20:20:29,79859.29,0.5,0.15,tp,-0.17,-16.6,0.15,-0.0,-0.0,496868,1,224.82,16.64,98.56,79803.83,79817.83,79803.64,79774.7,79810.4,98.51,109.83,red,43.3,green,False,False,9.43,red,green,33.92,green,2.26,25.33,8.35,0.5,green,green,20,79848.99,79838.99,above,above,above,above,above,1.151,44.2,72.7,10.0,226.3,18.12,98.71,79804.0,79817.83,79805.25,79774.7,79811.06,98.71,109.83,red,43.3,green,False,False,9.43,red,green,33.92,green,2.26,25.33,8.35,0.5,green,green,20,79865.93,79855.93,above,above,above,above,above,1.151,44.2,76.2,10.0,79765.0,79859.29,,
1050215502,BUY,0.01,2026-09-06T20:46:02,79972.73,2026-09-06T20:48:14,79893.78,2.2,-0.79,sl,-0.79,-78.9,0.0,2.0,-0.0,496868,1,234.42,24.99,98.71,79832.11,79817.83,79921.54,79774.7,79886.75,98.55,109.83,red,43.3,green,False,False,9.43,green,green,11.31,green,0.0,7.61,24.81,13.11,green,green,46,79967.07,79957.07,above,above,above,above,above,1.149,44.2,54.9,10.0,234.42,28.79,97.92,79833.76,79817.83,79920.37,79774.7,79888.99,97.92,109.83,red,43.3,green,False,False,9.43,green,red,36.04,red,0.0,-3.34,-24.49,3.93,green,red,48,79908.94,79898.94,above,above,below,above,above,1.15,44.2,41.3,10.0,79894.35,79985.83,,
1050218080,BUY,0.01,2026-09-06T21:14:02,79986.99,2026-09-06T21:14:59,80007.24,0.9,0.2,tp,-0.2,-19.6,0.23,-0.0,-0.0,496869,1,219.61,26.78,247.92,79857.97,79826.96,79953.04,79780.16,79925.31,247.81,89.06,green,58.86,green,True,True,60.36,red,green,7.91,green,0.0,20.29,14.85,11.68,green,green,14,79985.7,79975.7,above,above,above,above,above,1.149,55.0,62.1,10.0,220.4,27.73,248.12,79859.58,79826.96,79959.04,79780.16,79928.94,248.12,89.06,green,58.86,green,True,True,60.36,green,red,20.42,green,19.14,12.73,-10.44,3.2,green,red,15,79997.8,79987.8,above,above,above,above,above,1.149,55.0,58.2,10.0,79910.6,80007.24,,
1050219907,SELL,0.01,2026-09-06T21:28:01,79915.48,2026-09-06T21:29:14,79903.03,1.2,0.12,tp,-0.06,-6.2,0.36,-0.0,1.0,496869,1,221.79,29.45,248.12,79872.19,79826.96,79954.96,79780.16,79941.41,248.01,89.06,green,58.86,green,True,True,60.36,green,red,30.95,red,1.58,-33.99,-28.15,1.31,red,red,28,79925.5,79915.5,above,above,below,above,below,1.15,55.0,33.1,10.0,224.03,30.35,248.24,79872.25,79826.96,79947.69,79780.16,79938.93,248.24,89.06,green,58.86,red,True,True,60.36,green,red,6.21,red,4.45,-25.99,-9.05,6.24,red,red,29,79894.27,79884.27,above,above,below,above,below,1.15,55.0,31.8,10.0,79981.67,79903.03,,
1050226437,SELL,0.01,2026-09-06T22:06:01,79871.03,2026-09-06T22:06:43,79855.33,0.7,0.16,tp,-0.14,-14.4,0.28,-0.0,-0.0,496870,1,224.75,37.99,248.24,79883.82,79837.78,79894.45,79786.32,79912.89,248.13,21.68,green,48.87,red,True,False,95.02,green,red,36.17,green,12.33,52.42,17.12,20.81,red,green,6,79882.4,79872.4,below,above,below,above,below,1.15,54.9,42.8,10.0,224.75,40.95,248.4,79883.53,79837.78,79891.61,79786.32,79911.72,248.4,21.68,green,48.87,red,True,False,95.02,green,red,36.17,green,12.33,52.42,17.12,20.81,red,green,6,79852.57,79842.57,below,above,below,above,below,1.151,54.9,38.3,10.0,79954.82,79855.33,,
1050231541,BUY,0.01,2026-09-06T22:16:02,79780.45,2026-09-06T22:18:06,79691.39,2.1,-0.89,sl,-1.18,-118.4,0.0,2.0,-0.0,496870,1,233.97,51.38,248.4,79869.79,79837.78,79796.41,79786.32,79854.94,248.25,21.68,green,48.87,red,True,False,95.02,red,green,21.27,green,17.27,15.02,-4.6,0.7,green,green,16,79775.16,79765.16,below,below,below,below,below,1.152,54.9,43.8,10.0,234.46,54.93,247.51,79865.67,79837.78,79772.36,79786.32,79840.15,247.51,21.68,green,48.87,red,True,False,95.02,red,red,11.8,red,3.93,-47.64,-11.68,6.68,green,red,18,79677.36,79667.36,below,below,below,below,below,1.153,54.9,32.1,10.0,79694.04,79796.65,,
133039782,SELL,0.02,2026-09-06T23:25:02,80135.01,2026-09-06T23:25:11,80132.01,0.1,0.24,sl,-0.04,-2.2,0.57,-0.0,-0.0,496871,1,259.42,41.86,200.0,79951.37,79858.55,80166.49,79797.61,80091.48,199.89,102.62,green,299.04,green,True,True,56.61,green,red,25.48,red,23.76,-19.58,-37.65,9.68,red,red,25,80140.53,80133.53,above,above,below,above,above,1.457,57.0,37.8,7.0,259.42,43.7,200.24,79951.37,79858.55,80166.43,79797.61,80091.46,200.24,102.62,green,299.04,green,True,True,56.61,green,red,25.48,red,23.76,-19.58,-37.65,9.68,red,red,25,80139.92,80132.92,above,above,below,above,above,1.457,57.0,37.7,7.0,80281.19,80110.24,,
133045641,SELL,0.02,2026-09-06T23:53:03,80394.14,2026-09-06T23:55:51,80374.19,2.8,0.4,tp,-1.41,-70.4,0.69,0.9,1.9,496871,1,273.67,69.16,200.24,80044.11,79858.55,80378.43,79797.61,80269.66,200.13,102.62,green,299.04,green,True,True,56.61,green,green,10.22,red,10.12,-17.1,-12.18,16.84,green,red,53,80399.32,80392.32,above,above,above,above,above,1.7,57.0,46.6,7.0,273.67,68.4,200.64,80050.69,79858.55,80377.89,79797.61,80277.83,200.64,102.62,green,299.04,green,True,True,56.61,green,red,2.26,green,0.0,52.35,1.09,70.28,red,red,55,80366.55,80359.55,above,above,below,above,above,1.701,57.0,47.5,7.0,80527.64,80374.19,,
133047492,SELL,0.02,2026-09-07T00:02:02,80302.43000000001,2026-09-07T00:02:05,80289.87,0.1,0.25,tp,-0.02,-1.1,0.41,-0.0,-0.0,496872,1,272.57,58.83,200.64,80068.44,79903.93,80343.32,79818.79,80286.14,200.87,299.35,green,41.95,red,True,False,231.6,red,red,46.88,green,5.09,-60.5,22.23,0.0,red,red,2,80290.77,80283.77,above,above,below,above,above,1.703,63.7,33.1,7.0,272.57,58.96,200.89,80068.57,79903.93,80344.5,79818.79,80286.63,200.89,299.35,green,41.95,red,True,False,231.6,red,red,46.88,green,5.09,-60.5,22.23,0.0,red,red,2,80303.25,80296.25,above,above,below,above,above,1.702,63.7,34.1,7.0,80369.43,80289.87,,
133055631,SELL,0.02,2026-09-07T00:47:01,80094.92,2026-09-07T00:47:32,80084.04,0.5,0.22,tp,-0.07,-3.6,0.36,-0.0,-0.0,496872,1,291.72,42.62,201.27,80118.92,79903.93,80151.13,79818.79,80198.71,201.18,299.35,green,41.95,red,True,False,231.6,red,red,42.92,red,0.0,-10.49,-19.01,19.26,red,red,47,80099.41,80092.41,below,above,below,above,below,1.707,63.7,34.7,7.0,291.72,43.73,201.49,80118.77,79903.93,80149.66,79818.79,80198.11,201.49,299.35,green,41.95,red,True,False,231.6,red,red,42.92,red,0.0,-10.49,-19.01,19.26,red,red,47,80083.96,80076.96,below,above,below,above,below,1.707,63.7,32.9,7.0,80173.74,80084.04,,
133059532,BUY,0.02,2026-09-07T01:03:01,80228.39,2026-09-07T01:07:07,80059.75,4.1,-3.37,sl,-3.45,-172.6,0.21,4.0,-0.0,496873,1,292.33,47.76,201.49,80123.2,79927.33,80151.24,79831.79,80174.97,201.25,186.76,red,103.22,green,False,False,112.82,green,green,70.29,green,0.0,74.47,50.78,6.75,green,green,3,80223.53,80216.53,above,above,above,above,above,1.704,54.4,58.1,7.0,296.07,60.77,198.12,80123.0,79927.33,80138.8,79831.79,80166.35,198.12,186.76,red,103.22,red,False,False,112.82,green,red,37.28,red,10.83,-99.62,-9.11,8.46,green,red,7,80063.84,80056.84,below,above,below,above,below,1.707,54.4,43.0,7.0,80059.75,80257.35,,
133064434,SELL,0.01,2026-09-07T01:20:02,79913.77,2026-09-07T01:20:10,79905.88,0.1,0.08,sl,-0.04,-3.8,0.29,-0.0,-0.0,496873,1,310.87,64.85,198.12,80103.92,79927.33,80007.61,79831.79,80084.17,198.01,186.76,red,103.22,red,False,False,112.82,red,red,86.13,red,1.03,4.93,-45.86,10.92,red,green,20,79924.57,79917.57,below,below,below,above,below,1.71,54.4,33.3,7.0,310.87,66.89,198.2,80103.73,79927.33,80005.83,79831.79,80083.44,198.2,186.76,red,103.22,red,False,False,112.82,red,red,86.13,red,1.03,4.93,-45.86,10.92,red,red,20,79905.88,79898.88,below,below,below,above,below,1.711,54.4,32.0,7.0,80060.16,79885.79,,
133068877,SELL,0.01,2026-09-07T01:42:02,79842.21,2026-09-07T01:43:56,79841.03,1.9,0.01,sl,-0.38,-38.3,0.24,-0.0,1.0,496873,1,311.91,37.39,198.2,80064.75,79927.33,79911.65,79831.79,79978.83,198.12,186.76,red,103.22,red,False,False,112.82,red,red,29.51,red,2.62,-11.38,-27.69,18.18,red,red,42,79850.15,79843.15,below,below,below,above,below,1.712,54.4,29.8,7.0,313.07,41.46,198.21,80062.71,79927.33,79906.53,79831.79,79974.14,198.21,186.76,red,103.22,red,False,False,112.82,red,red,28.01,green,2.39,-8.38,0.67,10.86,red,red,43,79841.03,79834.03,below,below,below,above,below,1.712,54.4,34.7,7.0,79984.74,79814.76,,
133070463,BUY,0.01,2026-09-07T01:53:02,79905.0,2026-09-07T01:53:33,79904.94,0.5,0.0,sl,-0.08,-7.7,0.12,-0.0,-0.0,496873,1,314.27,35.9,198.21,80044.74,79927.33,79887.57,79831.79,79941.42,198.17,186.76,red,103.22,red,False,False,112.82,red,green,9.26,green,7.36,12.82,15.97,7.85,red,green,53,79907.54,79900.54,below,below,above,above,below,1.711,54.4,50.1,7.0,314.27,37.07,198.21,80044.8,79927.33,79888.11,79831.79,79941.64,198.21,186.76,red,103.22,red,False,False,112.82,red,green,9.26,green,7.36,12.82,15.97,7.85,red,green,53,79913.13,79906.13,below,below,above,above,below,1.711,54.4,51.2,7.0,79801.06,79923.61,,
133075399,BUY,0.01,2026-09-07T02:27:03,79982.14,2026-09-07T02:27:48,79984.04000000001,0.8,0.02,sl,-0.21,-21.1,0.15,-0.1,-0.1,496874,1,318.05,35.52,198.38,80002.0,79926.22,79915.47,79835.06,79911.58,198.32,234.58,red,113.79,green,False,True,89.56,red,green,17.18,green,0.12,13.35,14.02,10.25,green,green,27,79982.85,79975.85,below,above,above,above,above,1.709,49.7,84.7,7.0,318.86,38.04,198.4,80002.08,79926.22,79916.19,79835.06,79911.88,198.4,234.58,red,113.79,green,False,True,89.56,red,green,17.18,green,0.12,13.35,14.02,10.25,green,green,27,79990.45,79983.45,below,above,above,above,above,1.709,49.7,85.1,7.0,79904.37,79997.53,,
133083998,SELL,0.01,2026-09-07T03:14:03,79778.16,2026-09-07T03:17:30,79742.72,3.5,0.35,tp,-0.21,-21.1,0.43,1.9,3.0,496875,1,350.79,52.4,198.4,80012.19,79920.32,79888.05,79836.15,79966.48,198.33,53.28,red,86.84,red,True,True,515.08,red,red,3.47,red,32.28,-10.49,-22.66,18.76,red,red,14,79784.85,79777.85,below,below,below,below,below,1.713,48.5,45.4,7.0,351.4,43.46,198.75,80004.55,79920.32,79853.06,79836.15,79942.45,198.75,53.28,red,86.84,red,True,True,515.08,red,red,22.18,red,0.0,9.4,-14.62,25.06,red,red,17,79741.92,79734.92,below,below,below,below,below,1.714,48.5,13.8,7.0,79972.56,79742.72,,
133086720,SELL,0.01,2026-09-07T03:36:02,79693.67,2026-09-07T03:37:15,79682.5,1.2,0.11,tp,-0.31,-31.0,0.22,-0.0,1.0,496875,1,355.77,45.81,198.75,79961.74,79920.32,79757.74,79836.15,79840.68,198.42,53.28,red,86.84,red,True,True,515.08,red,green,38.13,red,2.81,-4.46,-31.71,7.67,green,red,36,79726.81,79719.81,below,below,below,below,below,1.715,48.5,39.4,7.0,355.9,48.66,198.86,79958.78,79920.32,79748.67,79836.15,79833.66,198.86,53.28,red,86.84,red,True,True,515.08,red,red,14.52,green,11.21,-15.87,-8.38,15.39,green,red,37,79678.98,79671.98,below,below,below,below,below,1.716,48.5,35.5,7.0,79760.35,79682.5,,
133091815,BUY,0.01,2026-09-07T04:15:01,79685.76,2026-09-07T04:35:33,79527.69,20.5,-1.58,sl,-1.68,-167.7,0.04,20.0,7.0,496876,1,329.74,42.17,198.86,79853.96,79887.9,79624.23,79826.12,79669.92,198.65,281.07,red,35.11,green,False,True,110.5,green,red,95.57,green,0.0,73.65,57.54,0.0,green,red,15,79672.25,79665.25,below,below,above,below,below,1.716,44.3,57.0,7.0,331.04,42.78,197.28,79813.42,79887.9,79612.69,79826.12,79644.5,197.28,281.07,red,35.11,red,False,True,110.5,red,red,8.95,green,0.0,-24.18,0.97,6.77,green,red,35,79525.09,79518.09,below,below,below,below,below,1.719,44.3,27.7,7.0,79527.69,79715.4,,
133098797,BUY,0.01,2026-09-07T05:02:02,79730.23,2026-09-07T05:04:52,79733.13,2.8,0.03,sl,-0.41,-40.8,0.08,1.0,2.0,496877,1,310.86,28.72,197.28,79778.49,79870.25,79679.43,79821.27,79662.84,197.2,121.0,green,62.94,green,False,True,18.69,green,green,25.54,green,0.26,23.24,11.94,2.64,green,green,2,79729.01,79722.01,below,below,above,below,above,1.715,54.1,61.8,7.0,311.58,31.85,197.31,79777.1,79870.25,79685.06,79821.27,79666.4,197.31,121.0,green,62.94,green,False,True,18.69,green,green,14.95,green,5.04,-4.78,-2.9,13.91,green,green,4,79740.13,79733.13,below,below,above,below,above,1.714,54.1,61.1,7.0,79624.62,79749.76,,
133101157,BUY,0.01,2026-09-07T05:14:02,79746.89,2026-09-07T05:14:37,79751.34,0.6,0.04,sl,-0.07,-7.0,0.2,-0.0,-0.0,496877,1,317.37,40.67,197.31,79770.81,79870.25,79700.76,79821.27,79680.99,197.24,121.0,green,62.94,green,False,True,18.69,green,green,88.27,green,9.57,51.01,5.03,0.64,red,green,14,79746.89,79739.89,below,below,above,below,above,1.714,54.1,55.6,7.0,317.37,42.47,197.35,79770.93,79870.25,79701.85,79821.27,79681.44,197.35,121.0,green,62.94,green,False,True,18.69,green,green,88.27,green,9.57,51.01,5.03,0.64,red,green,14,79758.34,79751.34,below,below,above,below,above,1.714,54.1,57.0,7.0,79637.3,79767.44,,
133103140,BUY,0.01,2026-09-07T05:26:02,79875.14,2026-09-07T05:26:19,79873.32,0.3,-0.02,sl,-0.07,-7.0,0.1,-0.0,-0.0,496877,1,327.58,41.58,197.35,79777.7,79870.25,79796.37,79821.27,79739.13,197.35,121.0,green,62.94,green,False,True,18.69,green,green,22.52,green,0.0,40.5,11.19,32.54,green,green,26,79881.72,79874.72,above,above,above,above,above,1.711,54.1,80.6,7.0,327.58,41.94,197.33,79777.66,79870.25,79796.02,79821.27,79738.99,197.33,121.0,green,62.94,green,False,True,18.69,green,green,22.52,green,0.0,40.5,11.19,32.54,green,green,26,79878.09,79871.09,above,above,above,above,above,1.711,54.1,79.8,7.0,79780.96,79896.96,,
